/Users/pslive1/Documents/Walk_Projext/BDL064_Kermit_EyeTracking_Walk/BDL064_Kermit_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes
BDL064_Kermit_EyeTracking_Walk.mov,1406,fixation,28938,965740.000000,965973.333333,233.333333,965438.333333,00:16:05.80700,232.160000,160.870000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1407,fixation,28945,966006.666667,966140.000000,133.333333,965671.666667,00:16:06.04000,261.880000,146.170000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1408,fixation,28958,966173.333333,966875.000000,701.666667,966105.000000,00:16:06.47300,257.420000,149.430000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1409,fixation,28980,967041.666667,967441.666667,400.000000,966840.000000,00:16:07.20800,367.040000,71.450000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1410,fixation,29001,967875.000000,968010.000000,135.000000,967541.666667,00:16:07.91000,141.530000,192.180000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1411,fixation,29016,968110.000000,968776.666667,666.666667,968041.666667,00:16:08.41000,211.340000,183.150000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1412,fixation,29039,969143.333333,969311.666667,168.333333,968808.333333,00:16:09.17700,212.820000,289.690000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1413,fixation,29048,969311.666667,969711.666667,400.000000,969110.000000,00:16:09.47800,186.660000,240.290000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1414,fixation,29066,970045.000000,970178.333333,133.333333,969710.000000,00:16:10.07800,421.570000,199.670000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1415,fixation,29073,970211.666667,970478.333333,266.666667,969943.333333,00:16:10.31200,435.840000,248.590000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1416,fixation,29081,970545.000000,970680.000000,135.000000,970211.666667,00:16:10.58000,403.660000,256.340000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1417,fixation,29087,970680.000000,970946.666667,266.666667,970411.666667,00:16:10.78000,371.540000,230.470000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1418,fixation,29096,970980.000000,971246.666667,266.666667,970711.666667,00:16:11.08000,347.720000,174.160000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1419,fixation,29113,971613.333333,971780.000000,166.666667,971278.333333,00:16:11.64700,219.020000,253.670000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1420,fixation,29117,971780.000000,971880.000000,100.000000,971411.666667,00:16:11.78000,202.310000,221.010000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1421,fixation,29124,971981.666667,972148.333333,166.666667,971646.666667,00:16:12.01500,223.870000,235.470000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1422,fixation,29131,972148.333333,972415.000000,266.666667,971880.000000,00:16:12.24800,215.850000,207.110000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1423,fixation,29141,972515.000000,972715.000000,200.000000,972213.333333,00:16:12.58200,264.740000,99.240000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1424,fixation,29159,973081.666667,973350.000000,268.333333,972813.333333,00:16:13.18200,140.070000,201.770000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1425,fixation,29166,973350.000000,973550.000000,200.000000,973048.333333,00:16:13.41700,128.580000,198.360000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1426,fixation,29176,973750.000000,973850.000000,100.000000,973381.666667,00:16:13.75000,230.750000,194.080000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1427,fixation,29195,973883.333333,974985.000000,1101.666667,974015.000000,00:16:14.38300,247.880000,167.740000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1428,fixation,29217,975085.000000,975218.333333,133.333333,974750.000000,00:16:15.11800,224.120000,161.160000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1429,fixation,29226,975285.000000,975618.333333,333.333333,975050.000000,00:16:15.41800,161.680000,195.490000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1430,fixation,29304,976086.666667,980058.333333,3971.666667,977653.333333,00:16:18.02200,241.390000,146.840000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1431,fixation,29368,980058.333333,980325.000000,266.666667,979790.000000,00:16:20.15800,155.950000,151.760000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1432,fixation,29409,981493.333333,981660.000000,166.666667,981158.333333,00:16:21.52700,65.240000,143.650000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1433,fixation,29450,981926.666667,983930.000000,2003.333333,982526.666667,00:16:22.89500,146.290000,235.070000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1434,fixation,29509,984130.000000,985665.000000,1535.000000,984495.000000,00:16:24.86300,219.020000,170.120000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1435,fixation,29567,986666.666667,987033.333333,366.666667,986431.666667,00:16:26.80000,115.210000,201.990000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1436,fixation,29576,987033.333333,987233.333333,200.000000,986731.666667,00:16:27.10000,66.260000,222.320000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1437,fixation,29600,987833.333333,988035.000000,201.666667,987531.666667,00:16:27.90000,373.420000,200.490000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1438,fixation,29605,988035.000000,988201.666667,166.666667,987700.000000,00:16:28.06800,385.660000,202.150000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1439,fixation,29628,988201.666667,989570.000000,1368.333333,988466.666667,00:16:28.83500,392.290000,238.950000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1440,fixation,29656,989603.333333,990003.333333,400.000000,989401.666667,00:16:29.77000,321.080000,146.540000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1441,fixation,29676,990403.333333,990570.000000,166.666667,990068.333333,00:16:30.43700,210.070000,351.000000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1442,fixation,29682,990638.333333,990738.333333,100.000000,990270.000000,00:16:30.63800,230.510000,306.760000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1443,fixation,29688,990771.666667,990971.666667,200.000000,990470.000000,00:16:30.83800,212.370000,350.050000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1444,fixation,29705,991371.666667,991538.333333,166.666667,991036.666667,00:16:31.40500,154.930000,217.500000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1445,fixation,29719,991705.000000,992140.000000,435.000000,991503.333333,00:16:31.87200,259.470000,89.720000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1446,fixation,29748,992740.000000,993006.666667,266.666667,992471.666667,00:16:32.84000,316.970000,77.800000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1447,fixation,29757,993140.000000,993240.000000,100.000000,992771.666667,00:16:33.14000,271.440000,107.680000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1448,fixation,29766,993341.666667,993641.666667,300.000000,993073.333333,00:16:33.44200,249.650000,177.200000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1449,fixation,29782,993675.000000,994341.666667,666.666667,993606.666667,00:16:33.97500,247.750000,101.610000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1450,fixation,29806,994441.666667,995210.000000,768.333333,994408.333333,00:16:34.77700,215.290000,169.770000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1451,fixation,29822,995276.666667,995410.000000,133.333333,994941.666667,00:16:35.31000,173.140000,171.300000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1452,fixation,29833,995410.000000,996045.000000,635.000000,995308.333333,00:16:35.67700,213.200000,178.950000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1453,fixation,29848,996078.333333,996345.000000,266.666667,995810.000000,00:16:36.17800,241.810000,171.260000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1454,fixation,29876,996378.333333,997913.333333,1535.000000,996743.333333,00:16:37.11200,244.790000,208.920000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1455,fixation,29922,998280.000000,999081.666667,801.666667,998280.000000,00:16:38.64800,303.110000,226.070000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1456,fixation,29955,999381.666667,1000183.333333,801.666667,999380.000000,00:16:39.74800,105.570000,242.760000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1457,fixation,29971,1000283.333333,1000383.333333,100.000000,999915.000000,00:16:40.28300,150.290000,167.550000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1458,fixation,29995,1000916.666667,1001318.333333,401.666667,1000715.000000,00:16:41.08300,86.680000,256.200000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1459,fixation,30056,1001885.000000,1004455.000000,2570.000000,1002751.666667,00:16:43.12000,201.170000,146.320000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1460,fixation,30099,1004455.000000,1004755.000000,300.000000,1004186.666667,00:16:44.55500,218.970000,99.790000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1461,fixation,30155,1004755.000000,1008160.000000,3405.000000,1006055.000000,00:16:46.42300,260.590000,160.490000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1462,fixation,30250,1008160.000000,1011096.666667,2936.666667,1009226.666667,00:16:49.59500,174.890000,229.990000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1463,fixation,30337,1011896.666667,1013165.000000,1268.333333,1012130.000000,00:16:52.49800,240.370000,272.460000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1464,fixation,30361,1013231.666667,1013466.666667,235.000000,1012931.666667,00:16:53.30000,234.960000,302.370000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1465,fixation,30387,1013500.000000,1014935.000000,1435.000000,1013798.333333,00:16:54.16700,307.940000,220.670000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1466,fixation,30429,1015501.666667,1015701.666667,200.000000,1015200.000000,00:16:55.56800,79.960000,219.420000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1467,fixation,30446,1015970.000000,1016370.000000,400.000000,1015768.333333,00:16:56.13700,254.420000,92.430000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1468,fixation,30474,1016403.333333,1017838.333333,1435.000000,1016701.666667,00:16:57.07000,329.370000,148.840000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1469,fixation,30526,1018071.666667,1019640.000000,1568.333333,1018438.333333,00:16:58.80700,217.250000,132.270000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1470,fixation,30556,1019806.666667,1019906.666667,100.000000,1019438.333333,00:16:59.80700,227.750000,230.390000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1471,fixation,30561,1019975.000000,1020075.000000,100.000000,1019606.666667,00:16:59.97500,219.460000,175.520000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1472,fixation,30577,1020275.000000,1020841.666667,566.666667,1020140.000000,00:17:00.50800,169.580000,361.630000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1473,fixation,30599,1021208.333333,1021343.333333,135.000000,1020873.333333,00:17:01.24200,409.350000,189.010000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1474,fixation,30604,1021343.333333,1021576.666667,233.333333,1021041.666667,00:17:01.41000,401.650000,214.790000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1475,fixation,30613,1021676.666667,1021810.000000,133.333333,1021341.666667,00:17:01.71000,366.160000,161.350000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1476,fixation,30662,1022043.333333,1024746.666667,2703.333333,1022976.666667,00:17:03.34500,417.450000,222.960000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1477,fixation,30727,1025415.000000,1025715.000000,300.000000,1025146.666667,00:17:05.51500,275.710000,142.660000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1478,fixation,30733,1025715.000000,1025815.000000,100.000000,1025346.666667,00:17:05.71500,318.880000,127.480000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1479,fixation,30740,1025848.333333,1026148.333333,300.000000,1025580.000000,00:17:05.94800,345.840000,88.880000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1480,fixation,30753,1026181.666667,1026650.000000,468.333333,1026013.333333,00:17:06.38200,315.760000,130.750000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1481,fixation,30762,1026650.000000,1026783.333333,133.333333,1026315.000000,00:17:06.68300,320.240000,142.250000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1482,fixation,30768,1026850.000000,1027016.666667,166.666667,1026515.000000,00:17:06.88300,350.600000,183.860000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1483,fixation,30774,1027016.666667,1027216.666667,200.000000,1026715.000000,00:17:07.08300,343.020000,196.120000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1484,fixation,30780,1027250.000000,1027383.333333,133.333333,1026915.000000,00:17:07.28300,312.760000,224.150000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1485,fixation,30789,1027450.000000,1027783.333333,333.333333,1027215.000000,00:17:07.58300,258.860000,239.980000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1486,fixation,30803,1027850.000000,1028351.666667,501.666667,1027683.333333,00:17:08.05200,326.140000,277.760000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1487,fixation,30820,1028585.000000,1028718.333333,133.333333,1028250.000000,00:17:08.61800,205.150000,286.500000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1488,fixation,30839,1029085.000000,1029486.666667,401.666667,1028883.333333,00:17:09.25200,190.260000,175.920000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1489,fixation,30849,1029553.333333,1029720.000000,166.666667,1029218.333333,00:17:09.58700,225.550000,170.840000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1490,fixation,30856,1029720.000000,1030020.000000,300.000000,1029451.666667,00:17:09.82000,284.200000,118.090000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1491,fixation,30880,1030486.666667,1030821.666667,335.000000,1030251.666667,00:17:10.62000,309.750000,362.290000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1492,fixation,30895,1030821.666667,1031521.666667,700.000000,1030753.333333,00:17:11.12200,266.200000,337.050000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1493,fixation,30909,1031555.000000,1031721.666667,166.666667,1031220.000000,00:17:11.58800,222.760000,329.290000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1494,fixation,30913,1031721.666667,1031821.666667,100.000000,1031353.333333,00:17:11.72200,199.840000,347.430000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1495,fixation,30920,1031921.666667,1032056.666667,135.000000,1031586.666667,00:17:11.95500,189.400000,289.400000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1496,fixation,30926,1032056.666667,1032323.333333,266.666667,1031788.333333,00:17:12.15700,236.750000,267.460000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1497,fixation,30943,1032656.666667,1032890.000000,233.333333,1032355.000000,00:17:12.72300,362.320000,141.080000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1498,fixation,30949,1032890.000000,1033023.333333,133.333333,1032555.000000,00:17:12.92300,323.240000,118.450000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1499,fixation,30959,1033023.333333,1033591.666667,568.333333,1032888.333333,00:17:13.25700,238.470000,111.290000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1500,fixation,30976,1033825.000000,1033925.000000,100.000000,1033456.666667,00:17:13.82500,211.160000,243.520000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1501,fixation,31007,1034125.000000,1035693.333333,1568.333333,1034491.666667,00:17:14.86000,324.700000,230.820000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1502,fixation,31044,1035693.333333,1036561.666667,868.333333,1035726.666667,00:17:16.09500,443.490000,276.630000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1503,fixation,31081,1036828.333333,1037896.666667,1068.333333,1036961.666667,00:17:17.33000,321.600000,255.450000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1504,fixation,31110,1038163.333333,1038496.666667,333.333333,1037928.333333,00:17:18.29700,422.960000,243.400000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1505,fixation,31132,1038798.333333,1039331.666667,533.333333,1038663.333333,00:17:19.03200,237.160000,229.110000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1506,fixation,31150,1039631.666667,1039731.666667,100.000000,1039263.333333,00:17:19.63200,304.060000,67.630000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1507,fixation,31160,1039931.666667,1040066.666667,135.000000,1039596.666667,00:17:19.96500,301.860000,182.000000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1508,fixation,31181,1040633.333333,1040800.000000,166.666667,1040298.333333,00:17:20.66700,382.770000,233.720000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1509,fixation,31332,1045706.666667,1045806.666667,100.000000,1045338.333333,00:17:25.70700,431.280000,201.270000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1510,fixation,31367,1046841.666667,1046975.000000,133.333333,1046506.666667,00:17:26.87500,407.730000,63.110000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1511,fixation,31436,1048843.333333,1049611.666667,768.333333,1048808.333333,00:17:29.17700,193.690000,125.320000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1512,fixation,31495,1051146.666667,1051246.666667,100.000000,1050778.333333,00:17:31.14700,235.870000,266.540000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1513,fixation,31498,1051246.666667,1051346.666667,100.000000,1050878.333333,00:17:31.24700,230.920000,265.150000,-1000.000000,-1000.000000,,,
BDL064_Kermit_EyeTracking_Walk.mov,1514,fixation,31538,1052548.333333,1052715.000000,166.666667,1052213.333333,00:17:32.58200,143.830000,140.730000,-1000.000000,-1000.000000,,,
