/Users/pslive1/Documents/Walk_Projext/BDL004_Goose_EyeTracking_Walk/BDL004_Goose_EyeTracking_Walk.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,ToCut
BDL004_Goose_EyeTracking_Walk.mov,2076,fixation,33566,1119565,1121168.333,1603.333333,1120265,18:40.3,276.39,360.9,79,78,
BDL004_Goose_EyeTracking_Walk.mov,2077,fixation,33597,1121268.333,1121568.333,300,1121300,18:41.4,239.91,394.52,118,130,
BDL004_Goose_EyeTracking_Walk.mov,2078,fixation,33621,1122135,1122268.333,133.333333,1122100,18:42.2,280,380.3,106,125,
BDL004_Goose_EyeTracking_Walk.mov,2079,fixation,33660,1123436.667,1123570,133.333333,1123401.667,18:43.5,163.15,344.81,70,83,
BDL004_Goose_EyeTracking_Walk.mov,2080,fixation,33667,1123671.667,1123838.333,166.666667,1123636.667,18:43.7,168.71,341.12,62,83,
BDL004_Goose_EyeTracking_Walk.mov,2081,fixation,33684,1124271.667,1124371.667,100,1124203.333,18:44.3,162.06,277.83,143,146,
BDL004_Goose_EyeTracking_Walk.mov,2082,fixation,33691,1124471.667,1124605,133.333333,1124436.667,18:44.5,228.96,304.78,139,142,
BDL004_Goose_EyeTracking_Walk.mov,2083,fixation,33695,1124605,1124738.333,133.333333,1124570,18:44.6,192.42,300.93,129,124,
BDL004_Goose_EyeTracking_Walk.mov,2084,fixation,33706,1124940,1125140,200,1124938.333,18:45.0,211.54,402.81,123,138,
BDL004_Goose_EyeTracking_Walk.mov,2085,fixation,33716,1125340,1125440,100,1125271.667,18:45.3,176.31,294.26,122,122,
BDL004_Goose_EyeTracking_Walk.mov,2086,fixation,33725,1125606.667,1125740,133.333333,1125571.667,18:45.6,207.29,447.25,98,117,
BDL004_Goose_EyeTracking_Walk.mov,2087,fixation,33735,1125906.667,1126106.667,200,1125905,18:46.0,159.35,409.3,59,90,
BDL004_Goose_EyeTracking_Walk.mov,2088,fixation,33742,1126106.667,1126375,268.333333,1126140,18:46.2,185.63,420.82,97,105,
BDL004_Goose_EyeTracking_Walk.mov,2089,fixation,33764,1126941.667,1127041.667,100,1126873.333,18:46.9,163.85,380.29,76,75,
BDL004_Goose_EyeTracking_Walk.mov,2090,fixation,33774,1127241.667,1127408.333,166.666667,1127206.667,18:47.3,156.64,366.37,74,68,
BDL004_Goose_EyeTracking_Walk.mov,2091,fixation,33779,1127443.333,1127543.333,100,1127375,18:47.4,118.78,223.16,78,78,
BDL004_Goose_EyeTracking_Walk.mov,2092,fixation,33790,1127743.333,1127976.667,233.333333,1127741.667,18:47.8,108.8,362.91,48,69,
BDL004_Goose_EyeTracking_Walk.mov,2093,fixation,33822,1128410,1129411.667,1001.666667,1128810,18:48.9,186.19,275.15,72,58,
BDL004_Goose_EyeTracking_Walk.mov,2094,fixation,33846,1129611.667,1129845,233.333333,1129610,18:49.7,154.94,395.09,60,86,
BDL004_Goose_EyeTracking_Walk.mov,2095,fixation,33851,1129845,1129945,100,1129776.667,18:49.8,120.62,362.32,91,94,
BDL004_Goose_EyeTracking_Walk.mov,2096,fixation,33857,1129980,1130213.333,233.333333,1129978.333,18:50.0,94.7,324.57,73,84,
BDL004_Goose_EyeTracking_Walk.mov,2097,fixation,33864,1130213.333,1130446.667,233.333333,1130211.667,18:50.3,110.18,370.42,59,85,
BDL004_Goose_EyeTracking_Walk.mov,2098,fixation,33870,1130446.667,1130580,133.333333,1130411.667,18:50.5,160.73,443.28,32,64,
BDL004_Goose_EyeTracking_Walk.mov,2099,fixation,33873,1130580,1130680,100,1130511.667,18:50.6,210.7,378.19,60,94,
BDL004_Goose_EyeTracking_Walk.mov,2100,fixation,33880,1130746.667,1130946.667,200,1130745,18:50.8,149.94,422.75,79,86,
BDL004_Goose_EyeTracking_Walk.mov,2101,fixation,33891,1131180,1131281.667,101.666667,1131111.667,18:51.2,127.74,263.62,64,61,
BDL004_Goose_EyeTracking_Walk.mov,2102,fixation,33899,1131448.333,1131548.333,100,1131380,18:51.4,90.26,357.74,90,90,
BDL004_Goose_EyeTracking_Walk.mov,2103,fixation,33904,1131581.667,1131715,133.333333,1131546.667,18:51.6,161.37,439.34,86,86,
BDL004_Goose_EyeTracking_Walk.mov,2104,fixation,33920,1132148.333,1132248.333,100,1132080,18:52.1,205.26,280.19,63,54,
BDL004_Goose_EyeTracking_Walk.mov,2105,fixation,33931,1132481.667,1132616.667,135,1132446.667,18:52.5,141.19,367.68,55,49,
BDL004_Goose_EyeTracking_Walk.mov,2106,fixation,33956,1133283.333,1133516.667,233.333333,1133281.667,18:53.4,169.89,306.09,50,45,
BDL004_Goose_EyeTracking_Walk.mov,2107,fixation,33971,1133818.333,1133985,166.666667,1133783.333,18:53.9,124.22,379.48,37,36,
BDL004_Goose_EyeTracking_Walk.mov,2108,fixation,34021,1135018.333,1136086.667,1068.333333,1135451.667,18:55.5,197.84,332.26,59,56,
BDL004_Goose_EyeTracking_Walk.mov,2109,fixation,34047,1136286.667,1136588.333,301.666667,1136320,18:56.4,322.1,318.04,45,48,
BDL004_Goose_EyeTracking_Walk.mov,2110,fixation,34063,1136788.333,1137121.667,333.333333,1136853.333,18:56.9,218.46,346.62,50,44,
BDL004_Goose_EyeTracking_Walk.mov,2111,fixation,34090,1137421.667,1138323.333,901.666667,1137755,18:57.8,343.36,383.39,28,40,
BDL004_Goose_EyeTracking_Walk.mov,2112,fixation,34122,1138723.333,1139158.333,435,1138821.667,18:58.9,157.09,272.89,50,47,
BDL004_Goose_EyeTracking_Walk.mov,2113,fixation,34141,1139291.667,1139825,533.333333,1139456.667,18:59.5,184.67,356.85,66,66,
BDL004_Goose_EyeTracking_Walk.mov,2114,fixation,34162,1139858.333,1140693.333,835,1140158.333,19:00.2,112.15,389.94,39,37,
BDL004_Goose_EyeTracking_Walk.mov,2115,fixation,34186,1140893.333,1141260,366.666667,1140958.333,19:01.0,186.96,222.66,38,41,
BDL004_Goose_EyeTracking_Walk.mov,2116,fixation,34256,1141461.667,1145366.667,3905,1143295,19:03.4,271.1,338.38,53,47,
BDL004_Goose_EyeTracking_Walk.mov,2117,fixation,34324,1145600,1145733.333,133.333333,1145565,19:05.6,313.89,476.73,74,74,
BDL004_Goose_EyeTracking_Walk.mov,2118,fixation,34332,1145900,1146000,100,1145831.667,19:05.9,267.04,405.1,52,53,
BDL004_Goose_EyeTracking_Walk.mov,2119,fixation,34338,1146066.667,1146200,133.333333,1146031.667,19:06.1,271.19,408.86,53,53,
BDL004_Goose_EyeTracking_Walk.mov,2120,fixation,34344,1146266.667,1146433.333,166.666667,1146231.667,19:06.3,278.31,427.78,70,70,
BDL004_Goose_EyeTracking_Walk.mov,2121,fixation,34351,1146500,1146668.333,168.333333,1146465,19:06.5,263.72,406.66,66,66,
BDL004_Goose_EyeTracking_Walk.mov,2122,fixation,34362,1146801.667,1147068.333,266.666667,1146833.333,19:06.9,262.42,398.37,29,27,
BDL004_Goose_EyeTracking_Walk.mov,2123,fixation,34468,1147068.333,1153876.667,6808.333333,1150371.667,19:10.4,260,339.43,55,47,
BDL004_Goose_EyeTracking_Walk.mov,2124,fixation,34572,1153876.667,1154010,133.333333,1153841.667,19:13.9,188,287.8,56,48,
BDL004_Goose_EyeTracking_Walk.mov,2125,fixation,34584,1154278.333,1154411.667,133.333333,1154243.333,19:14.3,198.51,449.2,76,71,
BDL004_Goose_EyeTracking_Walk.mov,2126,fixation,34598,1154711.667,1154911.667,200,1154710,19:14.8,166.62,344.05,82,79,
BDL004_Goose_EyeTracking_Walk.mov,2127,fixation,34605,1154911.667,1155178.333,266.666667,1154943.333,19:15.0,154.8,430.13,79,66,
BDL004_Goose_EyeTracking_Walk.mov,2128,fixation,34613,1155211.667,1155411.667,200,1155210,19:15.3,151.02,415.39,81,73,
BDL004_Goose_EyeTracking_Walk.mov,2129,fixation,34625,1155680,1155780,100,1155611.667,19:15.7,172.32,392.62,86,85,
BDL004_Goose_EyeTracking_Walk.mov,2130,fixation,34639,1155946.667,1156413.333,466.666667,1156078.333,19:16.1,231.67,330.59,67,57,
BDL004_Goose_EyeTracking_Walk.mov,2131,fixation,34659,1156580,1157115,535,1156746.667,19:16.8,211.4,365.25,56,45,
BDL004_Goose_EyeTracking_Walk.mov,2132,fixation,34675,1157115,1157681.667,566.666667,1157280,19:17.3,258.41,318.45,66,66,
BDL004_Goose_EyeTracking_Walk.mov,2133,fixation,34690,1157815,1157948.333,133.333333,1157780,19:17.8,182.85,430.35,78,78,
BDL004_Goose_EyeTracking_Walk.mov,2134,fixation,34703,1158250,1158416.667,166.666667,1158215,19:18.3,267.93,367.98,58,49,
BDL004_Goose_EyeTracking_Walk.mov,2135,fixation,34732,1159183.333,1159418.333,235,1159181.667,19:19.2,232.71,384.82,51,43,
BDL004_Goose_EyeTracking_Walk.mov,2136,fixation,34765,1159418.333,1161353.333,1935,1160283.333,19:20.4,270.07,404.05,36,37,
BDL004_Goose_EyeTracking_Walk.mov,2137,fixation,34797,1161353.333,1161586.667,233.333333,1161351.667,19:21.4,336.05,423.99,70,70,
BDL004_Goose_EyeTracking_Walk.mov,2138,fixation,34811,1161586.667,1162255,668.333333,1161820,19:21.9,373.69,388.93,66,64,
BDL004_Goose_EyeTracking_Walk.mov,2139,fixation,34825,1162255,1162555,300,1162286.667,19:22.4,308.37,380.44,62,62,
BDL004_Goose_EyeTracking_Walk.mov,2140,fixation,34840,1162555,1163256.667,701.666667,1162786.667,19:22.9,246.31,426.36,35,34,
BDL004_Goose_EyeTracking_Walk.mov,2141,fixation,34854,1163256.667,1163456.667,200,1163255,19:23.3,246.54,384.67,66,66,
BDL004_Goose_EyeTracking_Walk.mov,2142,fixation,34916,1163456.667,1167428.333,3971.666667,1165323.333,19:25.4,228.15,372.43,46,41,
BDL004_Goose_EyeTracking_Walk.mov,2143,fixation,34979,1167428.333,1167661.667,233.333333,1167426.667,19:27.5,265.64,324.1,37,38,
BDL004_Goose_EyeTracking_Walk.mov,2144,fixation,34993,1167661.667,1168363.333,701.666667,1167893.333,19:28.0,275.6,279.46,70,58,
BDL004_Goose_EyeTracking_Walk.mov,2145,fixation,35005,1168363.333,1168463.333,100,1168295,19:28.4,255.38,291.05,66,66,
BDL004_Goose_EyeTracking_Walk.mov,2146,fixation,35009,1168463.333,1168596.667,133.333333,1168428.333,19:28.5,244.76,326.53,62,62,
BDL004_Goose_EyeTracking_Walk.mov,2147,fixation,35012,1168596.667,1168696.667,100,1168528.333,19:28.6,248.04,312.35,31,35,
BDL004_Goose_EyeTracking_Walk.mov,2148,fixation,35016,1168696.667,1168830,133.333333,1168661.667,19:28.7,241.17,279.09,36,40,
BDL004_Goose_EyeTracking_Walk.mov,2149,fixation,35021,1168896.667,1168996.667,100,1168828.333,19:28.9,193.78,275.32,55,46,
BDL004_Goose_EyeTracking_Walk.mov,2150,fixation,35032,1169230,1169363.333,133.333333,1169195,19:29.3,178.23,417.14,75,70,
BDL004_Goose_EyeTracking_Walk.mov,2151,fixation,35047,1169698.333,1169898.333,200,1169696.667,19:29.8,162.5,437.97,77,73,
BDL004_Goose_EyeTracking_Walk.mov,2152,fixation,35060,1170165,1170331.667,166.666667,1170130,19:30.2,156.75,423.31,78,67,
BDL004_Goose_EyeTracking_Walk.mov,2153,fixation,35074,1170598.333,1170800,201.666667,1170596.667,19:30.7,169.39,375.35,62,54,
BDL004_Goose_EyeTracking_Walk.mov,2154,fixation,35078,1170800,1170900,100,1170731.667,19:30.8,168.33,399.96,33,29,
BDL004_Goose_EyeTracking_Walk.mov,2155,fixation,35082,1170900,1171033.333,133.333333,1170865,19:30.9,207.4,348.66,63,56,
BDL004_Goose_EyeTracking_Walk.mov,2156,fixation,35128,1171100,1173936.667,2836.666667,1172400,19:32.5,240.35,320.62,38,39,
BDL004_Goose_EyeTracking_Walk.mov,2157,fixation,35175,1174003.333,1174170,166.666667,1173968.333,19:34.0,162.39,386.79,22,33,
BDL004_Goose_EyeTracking_Walk.mov,2158,fixation,35206,1174236.667,1175973.333,1736.666667,1175003.333,19:35.1,263.26,349.21,53,46,
BDL004_Goose_EyeTracking_Walk.mov,2159,fixation,35235,1175973.333,1176206.667,233.333333,1175971.667,19:36.0,228.15,380.06,37,36,
BDL004_Goose_EyeTracking_Walk.mov,2160,fixation,35268,1176206.667,1178175,1968.333333,1177073.333,19:37.1,273.67,399.97,67,70,
BDL004_Goose_EyeTracking_Walk.mov,2161,fixation,35303,1178308.333,1178410,101.666667,1178240,19:38.3,356.54,332.27,30,27,
BDL004_Goose_EyeTracking_Walk.mov,2162,fixation,35310,1178476.667,1178676.667,200,1178475,19:38.5,238.95,333.89,34,38,
BDL004_Goose_EyeTracking_Walk.mov,2163,fixation,35316,1178743.333,1178843.333,100,1178675,19:38.7,263.07,364.62,61,66,
BDL004_Goose_EyeTracking_Walk.mov,2164,fixation,35320,1178843.333,1178976.667,133.333333,1178808.333,19:38.9,257.98,421.41,29,27,
BDL004_Goose_EyeTracking_Walk.mov,2165,fixation,35323,1178976.667,1179076.667,100,1178908.333,19:39.0,278.55,374.95,70,70,
BDL004_Goose_EyeTracking_Walk.mov,2166,fixation,35334,1179310,1179443.333,133.333333,1179275,19:39.3,334.38,408.23,64,70,
BDL004_Goose_EyeTracking_Walk.mov,2167,fixation,35341,1179443.333,1179778.333,335,1179508.333,19:39.6,338.26,386.37,25,40,
BDL004_Goose_EyeTracking_Walk.mov,2168,fixation,35349,1179811.667,1179945,133.333333,1179776.667,19:39.8,384.52,393.99,66,66,
BDL004_Goose_EyeTracking_Walk.mov,2169,fixation,35355,1180045,1180145,100,1179976.667,19:40.0,375.69,388.28,62,62,
BDL004_Goose_EyeTracking_Walk.mov,2170,fixation,35362,1180211.667,1180411.667,200,1180210,19:40.3,296.21,378.26,66,66,
BDL004_Goose_EyeTracking_Walk.mov,2171,fixation,35370,1180545,1180645,100,1180476.667,19:40.5,283.68,423.35,70,70,
BDL004_Goose_EyeTracking_Walk.mov,2172,fixation,35375,1180711.667,1180811.667,100,1180643.333,19:40.7,287.41,368.9,41,36,
BDL004_Goose_EyeTracking_Walk.mov,2173,fixation,35382,1180878.333,1181113.333,235,1180878.333,19:40.9,249.18,366.93,45,47,
BDL004_Goose_EyeTracking_Walk.mov,2174,fixation,35390,1181146.667,1181346.667,200,1181145,19:41.2,246.85,387.39,39,43,
BDL004_Goose_EyeTracking_Walk.mov,2175,fixation,35426,1181880,1183015,1135,1182346.667,19:42.4,198.84,427.92,103,105,
BDL004_Goose_EyeTracking_Walk.mov,2176,fixation,35463,1183616.667,1183750,133.333333,1183581.667,19:43.7,269.3,353.37,38,27,
BDL004_Goose_EyeTracking_Walk.mov,2177,fixation,35468,1183783.333,1183916.667,133.333333,1183748.333,19:43.8,316.43,349.04,66,57,
BDL004_Goose_EyeTracking_Walk.mov,2178,fixation,35471,1183916.667,1184016.667,100,1183848.333,19:43.9,332.26,370.88,28,45,
BDL004_Goose_EyeTracking_Walk.mov,2179,fixation,35485,1184016.667,1184818.333,801.666667,1184315,19:44.4,320.05,384.4,59,70,
BDL004_Goose_EyeTracking_Walk.mov,2180,fixation,35517,1185318.333,1185651.667,333.333333,1185383.333,19:45.5,273.34,297.3,64,54,
BDL004_Goose_EyeTracking_Walk.mov,2181,fixation,35525,1185651.667,1185885,233.333333,1185650,19:45.7,278.23,317.98,66,66,
BDL004_Goose_EyeTracking_Walk.mov,2182,fixation,35533,1185885,1186186.667,301.666667,1185916.667,19:46.0,256.53,297.17,66,66,
BDL004_Goose_EyeTracking_Walk.mov,2183,fixation,35541,1186186.667,1186420,233.333333,1186185,19:46.3,255.79,283.86,70,70,
BDL004_Goose_EyeTracking_Walk.mov,2184,fixation,35552,1186420,1186920,500,1186551.667,19:46.6,252.6,289.59,70,70,
BDL004_Goose_EyeTracking_Walk.mov,2185,fixation,35582,1187521.667,1187788.333,266.666667,1187553.333,19:47.6,185.57,434.77,56,56,
BDL004_Goose_EyeTracking_Walk.mov,2186,fixation,35599,1188088.333,1188388.333,300,1188120,19:48.2,239.77,295.32,68,68,
BDL004_Goose_EyeTracking_Walk.mov,2187,fixation,35610,1188521.667,1188656.667,135,1188486.667,19:48.6,200.38,431.22,67,72,
BDL004_Goose_EyeTracking_Walk.mov,2188,fixation,35626,1188823.333,1189423.333,600,1189021.667,19:49.1,226.31,303.86,34,37,
BDL004_Goose_EyeTracking_Walk.mov,2189,fixation,35652,1189891.667,1190091.667,200,1189890,19:50.0,176.2,439.51,84,76,
BDL004_Goose_EyeTracking_Walk.mov,2190,fixation,35663,1190291.667,1190425,133.333333,1190256.667,19:50.3,150.42,315.38,82,76,
BDL004_Goose_EyeTracking_Walk.mov,2191,fixation,35668,1190458.333,1190625,166.666667,1190423.333,19:50.5,159.49,368.34,92,87,
BDL004_Goose_EyeTracking_Walk.mov,2192,fixation,35673,1190625,1190791.667,166.666667,1190590,19:50.7,198.59,407.23,88,86,
BDL004_Goose_EyeTracking_Walk.mov,2193,fixation,35692,1191260,1191426.667,166.666667,1191225,19:51.3,113.72,388.29,49,46,
BDL004_Goose_EyeTracking_Walk.mov,2194,fixation,35709,1191860,1191960,100,1191791.667,19:51.9,373.79,395.15,46,48,
BDL004_Goose_EyeTracking_Walk.mov,2195,fixation,35720,1192226.667,1192326.667,100,1192158.333,19:52.2,159.1,442.06,38,53,
BDL004_Goose_EyeTracking_Walk.mov,2196,fixation,35763,1193028.333,1194396.667,1368.333333,1193593.333,19:53.7,248.09,332.48,84,84,
BDL004_Goose_EyeTracking_Walk.mov,2197,fixation,35788,1194430,1194630,200,1194428.333,19:54.5,254.16,349.04,81,96,
BDL004_Goose_EyeTracking_Walk.mov,2198,fixation,35802,1194663.333,1195331.667,668.333333,1194896.667,19:55.0,193.27,356.51,84,68,
BDL004_Goose_EyeTracking_Walk.mov,2199,fixation,35820,1195565,1195665,100,1195496.667,19:55.6,165.96,347.37,112,112,
BDL004_Goose_EyeTracking_Walk.mov,2200,fixation,35841,1196233.333,1196366.667,133.333333,1196198.333,19:56.3,295.6,470.22,87,101,
BDL004_Goose_EyeTracking_Walk.mov,2201,fixation,35889,1197868.333,1197968.333,100,1197800,19:57.9,270.38,225.35,106,93,
BDL004_Goose_EyeTracking_Walk.mov,2202,fixation,35896,1198068.333,1198201.667,133.333333,1198033.333,19:58.1,227.23,296.36,112,128,
BDL004_Goose_EyeTracking_Walk.mov,2203,fixation,35901,1198268.333,1198368.333,100,1198200,19:58.3,228.28,236.08,112,88,
BDL004_Goose_EyeTracking_Walk.mov,2204,fixation,35912,1198601.667,1198735,133.333333,1198566.667,19:58.6,178,361.93,148,148,
BDL004_Goose_EyeTracking_Walk.mov,2205,fixation,35921,1198903.333,1199036.667,133.333333,1198868.333,19:58.9,178.47,443.32,4,80,
BDL004_Goose_EyeTracking_Walk.mov,2206,fixation,35939,1199536.667,1199636.667,100,1199468.333,19:59.5,286.68,429.65,105,118,
BDL004_Goose_EyeTracking_Walk.mov,2207,fixation,35950,1199803.333,1200071.667,268.333333,1199835,19:59.9,200.94,423.77,144,81,
BDL004_Goose_EyeTracking_Walk.mov,2208,fixation,35965,1200405,1200505,100,1200336.667,20:00.4,136.24,363.73,136,105,
BDL004_Goose_EyeTracking_Walk.mov,2209,fixation,36017,1202106.667,1202240,133.333333,1202071.667,20:02.1,87.9,356.22,124,67,
BDL004_Goose_EyeTracking_Walk.mov,2210,fixation,36024,1202340,1202473.333,133.333333,1202305,20:02.4,76.38,341.59,120,87,
BDL004_Goose_EyeTracking_Walk.mov,2211,fixation,36032,1202473.333,1202908.333,435,1202573.333,20:02.6,91.1,359.19,65,96,
BDL004_Goose_EyeTracking_Walk.mov,2212,fixation,36044,1203041.667,1203141.667,100,1202973.333,20:03.0,79.6,366.75,52,53,
BDL004_Goose_EyeTracking_Walk.mov,2213,fixation,36065,1203675,1203876.667,201.666667,1203673.333,20:03.7,110.46,400.9,54,48,
BDL004_Goose_EyeTracking_Walk.mov,2214,fixation,36071,1203876.667,1204110,233.333333,1203875,20:03.9,103.5,362.73,45,30,
BDL004_Goose_EyeTracking_Walk.mov,2215,fixation,36095,1204710,1204843.333,133.333333,1204675,20:04.7,143.44,360.49,48,46,
BDL004_Goose_EyeTracking_Walk.mov,2216,fixation,36100,1204910,1205010,100,1204841.667,20:04.9,94.31,347.94,56,56,
BDL004_Goose_EyeTracking_Walk.mov,2217,fixation,36119,1205411.667,1205745,333.333333,1205476.667,20:05.5,66.98,346.41,52,49,
BDL004_Goose_EyeTracking_Walk.mov,2218,fixation,36126,1205745,1205878.333,133.333333,1205710,20:05.8,94.19,351.26,56,56,
BDL004_Goose_EyeTracking_Walk.mov,2219,fixation,36135,1206045,1206178.333,133.333333,1206010,20:06.1,126.98,369.61,52,52,
BDL004_Goose_EyeTracking_Walk.mov,2220,fixation,36142,1206311.667,1206411.667,100,1206243.333,20:06.3,92.36,327.64,52,39,
BDL004_Goose_EyeTracking_Walk.mov,2221,fixation,36151,1206411.667,1206880,468.333333,1206545,20:06.6,76.15,361.61,54,50,
BDL004_Goose_EyeTracking_Walk.mov,2222,fixation,36161,1206880,1207080,200,1206878.333,20:06.9,71.35,362.24,56,40,
BDL004_Goose_EyeTracking_Walk.mov,2223,fixation,36172,1207113.333,1207580,466.666667,1207245,20:07.3,113.95,345.48,48,39,
BDL004_Goose_EyeTracking_Walk.mov,2224,fixation,36183,1207580,1207848.333,268.333333,1207611.667,20:07.7,94.8,365.18,48,39,
BDL004_Goose_EyeTracking_Walk.mov,2225,fixation,36188,1207848.333,1207948.333,100,1207780,20:07.8,115.65,350.74,52,46,
BDL004_Goose_EyeTracking_Walk.mov,2226,fixation,36197,1208115,1208281.667,166.666667,1208080,20:08.1,100.26,383.61,64,64,
BDL004_Goose_EyeTracking_Walk.mov,2227,fixation,36211,1208615,1208715,100,1208546.667,20:08.6,185.46,351.68,73,76,
BDL004_Goose_EyeTracking_Walk.mov,2228,fixation,36222,1208983.333,1209083.333,100,1208915,20:09.0,251.51,224.29,85,76,
BDL004_Goose_EyeTracking_Walk.mov,2229,fixation,36227,1209083.333,1209316.667,233.333333,1209081.667,20:09.2,252.04,194.19,79,77,
BDL004_Goose_EyeTracking_Walk.mov,2230,fixation,36235,1209416.667,1209516.667,100,1209348.333,20:09.4,260.78,283.92,106,93,
BDL004_Goose_EyeTracking_Walk.mov,2231,fixation,36240,1209516.667,1209750,233.333333,1209515,20:09.6,265.07,263.07,116,128,
BDL004_Goose_EyeTracking_Walk.mov,2232,fixation,36250,1209916.667,1210016.667,100,1209848.333,20:09.9,264.67,339.92,104,99,
BDL004_Goose_EyeTracking_Walk.mov,2233,fixation,36263,1210285,1210485,200,1210283.333,20:10.4,282.36,388.36,69,80,
BDL004_Goose_EyeTracking_Walk.mov,2234,fixation,36283,1210951.667,1211151.667,200,1210950,20:11.0,355.35,368.95,91,108,
BDL004_Goose_EyeTracking_Walk.mov,2235,fixation,36294,1211285,1211553.333,268.333333,1211316.667,20:11.4,342.63,276.43,106,103,
BDL004_Goose_EyeTracking_Walk.mov,2236,fixation,36344,1212955,1213255,300,1212986.667,20:13.1,292.12,269.18,96,94,
BDL004_Goose_EyeTracking_Walk.mov,2237,fixation,36357,1213455,1213621.667,166.666667,1213420,20:13.5,393.43,235.63,100,92,
BDL004_Goose_EyeTracking_Walk.mov,2238,fixation,36364,1213688.333,1213855,166.666667,1213653.333,20:13.7,370.43,289.61,101,108,
BDL004_Goose_EyeTracking_Walk.mov,2239,fixation,36371,1213921.667,1214055,133.333333,1213886.667,20:14.0,389.97,223.08,94,92,
BDL004_Goose_EyeTracking_Walk.mov,2240,fixation,36418,1215491.667,1215625,133.333333,1215456.667,20:15.5,130.73,316.22,63,41,
BDL004_Goose_EyeTracking_Walk.mov,2241,fixation,36425,1215658.333,1215958.333,300,1215690,20:15.8,180.03,334.91,64,43,
BDL004_Goose_EyeTracking_Walk.mov,2242,fixation,36435,1215991.667,1216258.333,266.666667,1216023.333,20:16.1,152.71,389.02,9,8,
BDL004_Goose_EyeTracking_Walk.mov,2243,fixation,36443,1216291.667,1216525,233.333333,1216290,20:16.4,122.55,404.95,53,39,
BDL004_Goose_EyeTracking_Walk.mov,2244,fixation,36479,1216826.667,1218361.667,1535,1217491.667,20:17.6,203.17,348.36,60,45,
BDL004_Goose_EyeTracking_Walk.mov,2245,fixation,36526,1218828.333,1219496.667,668.333333,1219060,20:19.1,211.56,359.98,56,57,
