,/Users/pslive1/Documents/Walk_Projext/BDL079_Daisy_Walk_RouteP1/BDL079_Daisy_Walk_RouteP1.mov,FixationNum,ProductCode,FrameNumber,StartFix(ms),EndFix(ms),Duration(ms),TimeSinceFirstCodedFixation(ms),MovieTime(HH:MM:SS.SSSSS),PORX,PORY,PupilWidth,PupilHeight,SubjectGender,SubjectAge,Notes,all_classes,fixation_classes,fixation_classes_no_background,union_areas,percentage_area
311,BDL079_Daisy_Walk_RouteP1.mov,311,fixation,4827,160973.333333,161306.666667,333.333333,161071.666667,00:02:41.10700,235.68,209.73,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,plant_vertical: 0.9398119122257054 plant_horizontal: 0.05902373488580385 background: 0.0011643528884908196,plant_vertical: 0.9409074605451937 plant_horizontal: 0.05909253945480631,0.88560546875,plant_vertical:0.172431640625 sky:0.14003580729166668 building:0.126494140625 pavement:0.3121158854166667 plant_horizontal:0.11518229166666666 pole:0.0301171875
312,BDL079_Daisy_Walk_RouteP1.mov,312,fixation,4843,161640.0,161741.666667,101.666667,161605.0,00:02:41.64000,25.11,129.34,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.9118631906242526 background: 0.08813680937574743,sky: 1.0,0.890244140625,plant_vertical:0.18554361979166667 building:0.1226171875 pavement:0.31934244791666666 sky:0.14054361979166666 plant_horizontal:0.10146158854166666 pole:0.028154296875
313,BDL079_Daisy_Walk_RouteP1.mov,313,fixation,4852,161841.666667,162108.333333,266.666667,161906.666667,00:02:41.94200,45.57,120.47,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.9757433489827856 background: 0.024256651017214397,sky: 1.0,0.875439453125,sky:0.14524739583333332 plant_vertical:0.19130859375 plant_horizontal:0.10869140625 pavement:0.3011295572916667 building:0.112060546875 pole:0.022643229166666667
314,BDL079_Daisy_Walk_RouteP1.mov,314,fixation,4861,162208.333333,162341.666667,133.333333,162206.666667,00:02:42.24200,101.45,173.14,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.7754787185770033 plant_vertical: 0.17814683728105998 background: 0.04637444414193666,sky: 0.8131899505138942 plant_vertical: 0.18681004948610583,0.883935546875,sky:0.125458984375 pavement:0.30094075520833335 plant_horizontal:0.11814778645833332 building:0.13288411458333332 plant_vertical:0.19050130208333332 pole:0.028671875
315,BDL079_Daisy_Walk_RouteP1.mov,315,fixation,4874,162475.0,162941.666667,466.666667,162640.0,00:02:42.67500,67.59,143.32,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 1.0 background: 0.0,sky: 1.0,0.9053938802083333,plant_vertical:0.19181315104166666 sky:0.14748372395833334 pavement:0.310244140625 building:0.1287109375 plant_horizontal:0.11462565104166667 pole:0.03449544270833333
316,BDL079_Daisy_Walk_RouteP1.mov,316,fixation,4882,162941.666667,163043.333333,101.666667,162906.666667,00:02:42.94200,81.54,154.25,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 1.0 background: 0.0,sky: 1.0,0.89025390625,plant_vertical:0.18859375 sky:0.14644205729166668 building:0.119189453125 pavement:0.305009765625 plant_horizontal:0.11057291666666667 pole:0.03508138020833333
317,BDL079_Daisy_Walk_RouteP1.mov,317,fixation,4885,163043.333333,163143.333333,100.0,163008.333333,00:02:43.04300,66.45,139.65,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.991841598679989 background: 0.008158401320011,sky: 1.0,0.8723177083333333,plant_vertical:0.17899739583333332 sky:0.148173828125 building:0.12158203125 pavement:0.28845377604166667 plant_horizontal:0.12493815104166667 pole:0.03427734375
318,BDL079_Daisy_Walk_RouteP1.mov,318,fixation,4889,163176.666667,163276.666667,100.0,163141.666667,00:02:43.17700,81.91,154.57,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 1.0 background: 0.0,sky: 1.0,0.8958658854166667,plant_vertical:0.18176432291666667 sky:0.14923177083333333 plant_horizontal:0.11027669270833333 building:0.13094075520833334 pavement:0.30501953125 pole:0.03462890625
319,BDL079_Daisy_Walk_RouteP1.mov,319,fixation,4897,163410.0,163576.666667,166.666667,163408.333333,00:02:43.44300,88.02,157.25,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical pole sky,sky: 1.0 background: 0.0,sky: 1.0,0.87025390625,plant_vertical:0.191240234375 sky:0.15091796875 building:0.13157226562500002 plant_horizontal:0.08281575520833334 pavement:0.29961263020833334 pole:0.03611328125
320,BDL079_Daisy_Walk_RouteP1.mov,320,fixation,4905,163576.666667,163943.333333,366.666667,163675.0,00:02:43.71000,73.49,130.83,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 1.0 background: 0.0,sky: 1.0,0.8875846354166667,plant_vertical:0.186298828125 sky:0.15053385416666668 pavement:0.30072591145833333 building:0.12744140625 plant_horizontal:0.15224609375 pole:0.032106119791666665
321,BDL079_Daisy_Walk_RouteP1.mov,321,fixation,4921,164210.0,164345.0,135.0,164208.333333,00:02:44.24300,67.73,145.95,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.9835915299294161 background: 0.016408470070583922,sky: 1.0,0.9033561197916666,plant_vertical:0.19055338541666667 sky:0.14283528645833332 building:0.13837239583333333 pavement:0.30966796875 plant_horizontal:0.13910807291666666 pole:0.03388671875
322,BDL079_Daisy_Walk_RouteP1.mov,322,fixation,4926,164345.0,164545.0,200.0,164376.666667,00:02:44.41200,78.99,156.45,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 1.0 background: 0.0,sky: 1.0,0.8950390625,plant_vertical:0.18940104166666666 sky:0.15034830729166668 building:0.12149739583333333 pavement:0.306982421875 plant_horizontal:0.15920572916666664 pole:0.02606770833333333
323,BDL079_Daisy_Walk_RouteP1.mov,323,fixation,4937,164545.0,165078.333333,533.333333,164743.333333,00:02:44.77800,61.43,140.97,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.9968833073608947 background: 0.003116692639105326,sky: 1.0,0.8876627604166667,plant_vertical:0.19044921875 sky:0.14955078125 building:0.12936848958333333 pavement:0.30892252604166665 plant_horizontal:0.09932291666666666 pole:0.03543619791666667
324,BDL079_Daisy_Walk_RouteP1.mov,324,fixation,4947,165111.666667,165211.666667,100.0,165076.666667,00:02:45.11200,85.61,161.84,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.9850582088184068 background: 0.01494179118159318,sky: 1.0,0.8932682291666667,sky:0.13046223958333333 plant_vertical:0.18857421875 pavement:0.30146158854166666 building:0.13106770833333334 plant_horizontal:0.14649739583333335 pole:0.04350260416666667
325,BDL079_Daisy_Walk_RouteP1.mov,325,fixation,4951,165245.0,165345.0,100.0,165210.0,00:02:45.24500,106.35,179.81,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical pole sky,plant_vertical: 0.18774016468435498 sky: 0.7976212259835316 background: 0.01463860933211345,plant_vertical: 0.1905292479108635 sky: 0.8094707520891364,0.8771549479166667,building:0.13488606770833333 plant_vertical:0.17473307291666668 sky:0.1447265625 pavement:0.29591796875 plant_horizontal:0.10158528645833334 pole:0.03281575520833333
326,BDL079_Daisy_Walk_RouteP1.mov,326,fixation,4956,165411.666667,165511.666667,100.0,165376.666667,00:02:45.41200,114.31,189.34,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,plant_vertical: 0.31138049574814547 sky: 0.6783064953862855 background: 0.010313008865569025,plant_vertical: 0.3146252285191956 sky: 0.6853747714808044,0.8907682291666666,plant_vertical:0.188203125 sky:0.139541015625 building:0.13465494791666666 pavement:0.3011295572916667 plant_horizontal:0.11519205729166666 pole:0.03068359375
327,BDL079_Daisy_Walk_RouteP1.mov,327,fixation,4960,165511.666667,165646.666667,135.0,165510.0,00:02:45.54500,105.36,180.83,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,plant_vertical: 0.19114919176751172 sky: 0.8043459058387068 background: 0.004504902393781468,plant_vertical: 0.1920141969831411 sky: 0.807985803016859,0.8968131510416667,plant_vertical:0.18525390625 sky:0.14863606770833335 plant_horizontal:0.13266927083333332 building:0.12966796875 pavement:0.2964583333333333 pole:0.032389322916666664
328,BDL079_Daisy_Walk_RouteP1.mov,328,fixation,4969,165813.333333,165980.0,166.666667,165811.666667,00:02:45.84700,86.52,164.13,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.9998166651388761 background: 0.0001833348611238427,sky: 1.0,0.8847233072916667,plant_vertical:0.185205078125 sky:0.14648111979166667 building:0.12780924479166667 pavement:0.2970833333333333 plant_horizontal:0.13819010416666666 pole:0.025706380208333334
329,BDL079_Daisy_Walk_RouteP1.mov,329,fixation,4981,166080.0,166480.0,400.0,166211.666667,00:02:46.24700,133.71,207.9,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.40021810250817885 plant_vertical: 0.5815158124318429 background: 0.01826608505997819,sky: 0.4076645376284365 plant_vertical: 0.5923354623715634,0.902822265625,sky:0.14557942708333332 plant_vertical:0.18740234375 pavement:0.3013411458333333 plant_horizontal:0.11965494791666667 building:0.130947265625 pole:0.027008463541666666
330,BDL079_Daisy_Walk_RouteP1.mov,330,fixation,4991,166580.0,166680.0,100.0,166545.0,00:02:46.58000,93.46,169.62,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.9529918363685297 plant_vertical: 0.04404772584551898 background: 0.002960437785951377,sky: 0.9558214864135325 plant_vertical: 0.044178513586467516,0.89607421875,sky:0.14412109375 plant_vertical:0.19267578125 pavement:0.302783203125 building:0.11499674479166667 plant_horizontal:0.19024414062500003 pole:0.028219401041666668
331,BDL079_Daisy_Walk_RouteP1.mov,331,fixation,4995,166680.0,166846.666667,166.666667,166678.333333,00:02:46.71300,86.27,160.83,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 1.0 background: 0.0,sky: 1.0,0.8858040364583334,plant_vertical:0.1799609375 sky:0.14913736979166667 pavement:0.30367838541666664 plant_horizontal:0.12215494791666667 building:0.122041015625 pole:0.03638020833333333
332,BDL079_Daisy_Walk_RouteP1.mov,332,fixation,5003,166948.333333,167081.666667,133.333333,166946.666667,00:02:46.98200,104.63,178.44,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.8349820143884892 plant_vertical: 0.15971223021582734 background: 0.0053057553956834536,sky: 0.8394358557092487 plant_vertical: 0.16056414429075128,0.8683333333333333,sky:0.14413411458333333 plant_vertical:0.19351888020833333 pavement:0.30828450520833334 building:0.12509114583333333 pole:0.036038411458333336 plant_horizontal:0.07686523437500001
333,BDL079_Daisy_Walk_RouteP1.mov,333,fixation,5006,167081.666667,167181.666667,100.0,167046.666667,00:02:47.08200,112.48,187.13,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.7288834312779581 plant_vertical: 0.27111656872204193 background: 0.0,sky: 0.7288834312779581 plant_vertical: 0.27111656872204193,0.8826139322916666,sky:0.147890625 plant_vertical:0.18103515625 pavement:0.2911328125 building:0.12337890625 plant_horizontal:0.13718098958333333 pole:0.032805989583333334
334,BDL079_Daisy_Walk_RouteP1.mov,334,fixation,5015,167348.333333,167515.0,166.666667,167346.666667,00:02:47.38200,69.08,114.31,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_vertical pole sky,sky: 1.0 background: 0.0,sky: 1.0,0.902431640625,plant_vertical:0.17535481770833333 sky:0.132470703125 pavement:0.30431640625 plant_horizontal:0.12022135416666666 building:0.1494498697916667 pole:0.036663411458333336
335,BDL079_Daisy_Walk_RouteP1.mov,335,fixation,5023,167548.333333,167815.0,266.666667,167613.333333,00:02:47.64800,55.46,111.87,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.9600739371534196 background: 0.03992606284658041,sky: 1.0,0.8765071614583333,plant_vertical:0.18451822916666666 pavement:0.265302734375 building:0.16817382812499998 plant_horizontal:0.14974934895833333 sky:0.12577799479166665 pole:0.024016927083333334
336,BDL079_Daisy_Walk_RouteP1.mov,336,fixation,5030,167848.333333,168015.0,166.666667,167846.666667,00:02:47.88200,48.52,113.75,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.9425122161540672 background: 0.05748778384593274,sky: 1.0,0.904326171875,plant_vertical:0.1912890625 plant_horizontal:0.13049153645833333 building:0.176064453125 pole:0.0223828125 pavement:0.275234375 sky:0.12734700520833334
337,BDL079_Daisy_Walk_RouteP1.mov,337,fixation,5036,168048.333333,168216.666667,168.333333,168046.666667,00:02:48.08200,46.49,113.84,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.8915218024667378 background: 0.10847819753326211,sky: 1.0,0.885380859375,plant_vertical:0.19125325520833333 pavement:0.2722037760416667 sky:0.117978515625 plant_horizontal:0.11608398437499999 pole:0.030895182291666667 building:0.16761393229166666
338,BDL079_Daisy_Walk_RouteP1.mov,338,fixation,5047,168416.666667,168550.0,133.333333,168415.0,00:02:48.45000,123.92,196.59,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,plant_vertical: 0.6371407784648964 sky: 0.33530374681702435 background: 0.0275554747180793,plant_vertical: 0.6551949873749182 sky: 0.34480501262508184,0.918173828125,plant_vertical:0.19430013020833334 sky:0.13214192708333333 pavement:0.28185872395833333 plant_horizontal:0.131708984375 building:0.16613932291666667 pole:0.026402994791666665
339,BDL079_Daisy_Walk_RouteP1.mov,339,fixation,5052,168616.666667,168716.666667,100.0,168581.666667,00:02:48.61700,75.02,171.15,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.9532864064356888 plant_vertical: 0.04205137581131731 background: 0.004662217752993875,sky: 0.9577516531961793 plant_vertical: 0.04224834680382072,0.890576171875,sky:0.13926106770833332 plant_vertical:0.1999609375 building:0.13305013020833334 pavement:0.2772721354166667 plant_horizontal:0.115830078125 pole:0.03429361979166667
340,BDL079_Daisy_Walk_RouteP1.mov,340,fixation,5084,168783.333333,170651.666667,1868.3333329999998,169650.0,00:02:49.68500,123.64,209.74,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,sky: 0.47581078659738396 plant_vertical: 0.520874395269665 background: 0.003314818132951084,sky: 0.4773932584269663 plant_vertical: 0.5226067415730337,0.893779296875,sky:0.14832682291666666 building:0.12591145833333334 plant_vertical:0.1876171875 pavement:0.29736328125 plant_horizontal:0.11380859374999999 pole:0.028626302083333333
341,BDL079_Daisy_Walk_RouteP1.mov,341,fixation,5116,170651.666667,170920.0,268.333333,170716.666667,00:02:50.75200,123.91,196.15,-1000.0,-1000.0,,,,building building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,plant_vertical: 0.33479327259985986 sky: 0.6652067274001402 background: 0.0,plant_vertical: 0.33479327259985986 sky: 0.6652067274001402,0.901513671875,plant_vertical:0.20406575520833334 building:0.11491536458333335 pavement:0.29180013020833334 sky:0.16454752604166667 pole:0.029680989583333334 plant_horizontal:0.109189453125
342,BDL079_Daisy_Walk_RouteP1.mov,342,fixation,5125,171020.0,171186.666667,166.666667,171018.333333,00:02:51.05300,109.43,175.8,-1000.0,-1000.0,,,,building pavement plant_horizontal plant_horizontal plant_horizontal plant_vertical pole sky,plant_vertical: 0.2105562784645413 sky: 0.6459011060507482 background: 0.14354261548471048,plant_vertical: 0.2458455987085747 sky: 0.7541544012914253,0.849169921875,pavement:0.30316731770833333 plant_vertical:0.22875 building:0.07569661458333334 sky:0.12016276041666667 plant_horizontal:0.107802734375 pole:0.03275065104166667
